32 32 4 0.125 0.25 10001
32 32 4 0.125 0.25 9049
32 32 4 0.125 0.25 9761
32 32 4 0.125 0.25 11753
32 32 4 0.125 0.25 5129
32 32 4 0.125 0.25 11617
32 32 4 0.125 0.25 8033
64 64 4 0.0625 0.25 33577
64 64 4 0.0625 0.25 50705
64 64 4 0.0625 0.25 56793
64 64 4 0.0625 0.25 40417
64 64 4 0.0625 0.25 55673
64 64 4 0.0625 0.25 39513
64 64 4 0.0625 0.25 32017
64 64 4 0.0625 0.25 40481
64 64 4 0.0625 0.25 62873
64 64 4 0.0625 0.25 41993
64 64 4 0.0625 0.25 56921
64 64 4 0.0625 0.25 44249
64 64 4 0.0625 0.25 39089
64 64 4 0.0625 0.25 64089
64 64 4 0.0625 0.25 39289
128 128 4 0.03125 0.25 244233
128 128 4 0.03125 0.25 229249
128 128 4 0.03125 0.25 186273
128 128 4 0.03125 0.25 185057
128 128 4 0.03125 0.25 174857
128 128 4 0.03125 0.25 196137
128 128 4 0.03125 0.25 276337
128 128 4 0.03125 0.25 277721
128 128 4 0.03125 0.25 198017
128 128 4 0.03125 0.25 201921
128 128 4 0.03125 0.25 161537
128 128 4 0.03125 0.25 165937
128 128 4 0.03125 0.25 238537
128 128 4 0.03125 0.25 395905
128 128 4 0.03125 0.25 214857
256 256 4 0.015625 0.25 682281
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
1 1 8 1 0.125 1
2 2 8 1 0.125 1
2 2 8 1 0.125 17
2 2 8 1 0.125 33
2 2 8 1 0.125 113
2 2 8 1 0.125 33
2 2 8 1 0.125 17
2 2 8 1 0.125 1
2 2 8 1 0.125 33
2 2 8 1 0.125 1
2 2 8 1 0.125 1
2 2 8 1 0.125 1
2 2 8 1 0.125 17
2 2 8 1 0.125 49
2 2 8 1 0.125 49
2 2 8 1 0.125 49
4 4 8 1 0.125 49
4 4 8 1 0.125 33
4 4 8 1 0.125 129
4 4 8 1 0.125 49
4 4 8 1 0.125 81
4 4 8 1 0.125 81
4 4 8 1 0.125 81
4 4 8 1 0.125 65
4 4 8 1 0.125 49
4 4 8 1 0.125 33
4 4 8 1 0.125 113
4 4 8 1 0.125 49
4 4 8 1 0.125 49
4 4 8 1 0.125 65
4 4 8 1 0.125 113
8 8 8 1 0.125 129
8 8 8 1 0.125 209
8 8 8 1 0.125 241
8 8 8 1 0.125 225
8 8 8 1 0.125 241
8 8 8 1 0.125 257
8 8 8 1 0.125 209
8 8 8 1 0.125 257
8 8 8 1 0.125 289
8 8 8 1 0.125 193
8 8 8 1 0.125 129
8 8 8 1 0.125 337
8 8 8 1 0.125 145
8 8 8 1 0.125 161
8 8 8 1 0.125 113
16 16 8 0.5 0.125 3825
16 16 8 0.5 0.125 2353
16 16 8 0.5 0.125 1937
16 16 8 0.5 0.125 1169
16 16 8 0.5 0.125 1473
16 16 8 0.5 0.125 1361
16 16 8 0.5 0.125 1313
16 16 8 0.5 0.125 2641
16 16 8 0.5 0.125 1793
16 16 8 0.5 0.125 2465
16 16 8 0.5 0.125 4801
16 16 8 0.5 0.125 1425
16 16 8 0.5 0.125 2401
16 16 8 0.5 0.125 1185
16 16 8 0.5 0.125 1697
32 32 8 0.25 0.125 14289
32 32 8 0.25 0.125 7217
32 32 8 0.25 0.125 7121
32 32 8 0.25 0.125 9585
32 32 8 0.25 0.125 11137
32 32 8 0.25 0.125 9057
32 32 8 0.25 0.125 10193
32 32 8 0.25 0.125 9729
32 32 8 0.25 0.125 8305
32 32 8 0.25 0.125 9777
32 32 8 0.25 0.125 6449
32 32 8 0.25 0.125 8273
32 32 8 0.25 0.125 8657
32 32 8 0.25 0.125 9745
32 32 8 0.25 0.125 6913
64 64 8 0.125 0.125 54481
64 64 8 0.125 0.125 40721
64 64 8 0.125 0.125 41185
64 64 8 0.125 0.125 35521
64 64 8 0.125 0.125 61089
64 64 8 0.125 0.125 36833
64 64 8 0.125 0.125 52561
64 64 8 0.125 0.125 53489
64 64 8 0.125 0.125 36625
64 64 8 0.125 0.125 39121
64 64 8 0.125 0.125 58081
64 64 8 0.125 0.125 39857
64 64 8 0.125 0.125 52609
64 64 8 0.125 0.125 39713
64 64 8 0.125 0.125 40417
128 128 8 0.0625 0.125 248801
128 128 8 0.0625 0.125 209457
128 128 8 0.0625 0.125 317249
128 128 8 0.0625 0.125 194561
128 128 8 0.0625 0.125 267857
128 128 8 0.0625 0.125 144145
128 128 8 0.0625 0.125 208017
128 128 8 0.0625 0.125 186641
128 128 8 0.0625 0.125 211649
128 128 8 0.0625 0.125 273329
128 128 8 0.0625 0.125 157921
128 128 8 0.0625 0.125 221153
128 128 8 0.0625 0.125 248241
128 128 8 0.0625 0.125 222257
128 128 8 0.0625 0.125 147601
256 256 8 0.03125 0.125 1205761
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
1 1 12 1 0.08333333333333333 1
2 2 12 1 0.08333333333333333 1
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 1
2 2 12 1 0.08333333333333333 97
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 49
2 2 12 1 0.08333333333333333 49
2 2 12 1 0.08333333333333333 97
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 97
2 2 12 1 0.08333333333333333 25
2 2 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 49
4 4 12 1 0.08333333333333333 49
4 4 12 1 0.08333333333333333 169
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 121
4 4 12 1 0.08333333333333333 49
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 73
4 4 12 1 0.08333333333333333 49
8 8 12 1 0.08333333333333333 217
8 8 12 1 0.08333333333333333 385
8 8 12 1 0.08333333333333333 145
8 8 12 1 0.08333333333333333 217
8 8 12 1 0.08333333333333333 361
8 8 12 1 0.08333333333333333 217
8 8 12 1 0.08333333333333333 361
8 8 12 1 0.08333333333333333 241
8 8 12 1 0.08333333333333333 217
8 8 12 1 0.08333333333333333 217
8 8 12 1 0.08333333333333333 313
8 8 12 1 0.08333333333333333 313
8 8 12 1 0.08333333333333333 121
8 8 12 1 0.08333333333333333 241
8 8 12 1 0.08333333333333333 433
16 16 12 0.75 0.08333333333333333 4129
16 16 12 0.75 0.08333333333333333 1897
16 16 12 0.75 0.08333333333333333 2641
16 16 12 0.75 0.08333333333333333 1129
16 16 12 0.75 0.08333333333333333 913
16 16 12 0.75 0.08333333333333333 1561
16 16 12 0.75 0.08333333333333333 1705
16 16 12 0.75 0.08333333333333333 1513
16 16 12 0.75 0.08333333333333333 2377
16 16 12 0.75 0.08333333333333333 985
16 16 12 0.75 0.08333333333333333 2617
16 16 12 0.75 0.08333333333333333 1081
16 16 12 0.75 0.08333333333333333 2089
16 16 12 0.75 0.08333333333333333 2089
16 16 12 0.75 0.08333333333333333 1057
32 32 12 0.375 0.08333333333333333 9049
32 32 12 0.375 0.08333333333333333 5665
32 32 12 0.375 0.08333333333333333 15913
32 32 12 0.375 0.08333333333333333 12385
32 32 12 0.375 0.08333333333333333 10249
32 32 12 0.375 0.08333333333333333 12265
32 32 12 0.375 0.08333333333333333 6793
32 32 12 0.375 0.08333333333333333 18193
32 32 12 0.375 0.08333333333333333 7633
32 32 12 0.375 0.08333333333333333 7441
32 32 12 0.375 0.08333333333333333 7801
32 32 12 0.375 0.08333333333333333 8377
32 32 12 0.375 0.08333333333333333 13201
32 32 12 0.375 0.08333333333333333 6457
32 32 12 0.375 0.08333333333333333 10297
64 64 12 0.1875 0.08333333333333333 33841
64 64 12 0.1875 0.08333333333333333 55633
64 64 12 0.1875 0.08333333333333333 43921
64 64 12 0.1875 0.08333333333333333 44689
64 64 12 0.1875 0.08333333333333333 51553
64 64 12 0.1875 0.08333333333333333 52513
64 64 12 0.1875 0.08333333333333333 101305
64 64 12 0.1875 0.08333333333333333 52249
64 64 12 0.1875 0.08333333333333333 40441
64 64 12 0.1875 0.08333333333333333 53353
64 64 12 0.1875 0.08333333333333333 33409
64 64 12 0.1875 0.08333333333333333 40681
64 64 12 0.1875 0.08333333333333333 46993
64 64 12 0.1875 0.08333333333333333 59497
64 64 12 0.1875 0.08333333333333333 25849
128 128 12 0.09375 0.08333333333333333 151585
128 128 12 0.09375 0.08333333333333333 266137
128 128 12 0.09375 0.08333333333333333 147577
128 128 12 0.09375 0.08333333333333333 265657
128 128 12 0.09375 0.08333333333333333 203857
128 128 12 0.09375 0.08333333333333333 208921
128 128 12 0.09375 0.08333333333333333 221041
128 128 12 0.09375 0.08333333333333333 262393
128 128 12 0.09375 0.08333333333333333 178033
128 128 12 0.09375 0.08333333333333333 154969
128 128 12 0.09375 0.08333333333333333 229153
128 128 12 0.09375 0.08333333333333333 331705
128 128 12 0.09375 0.08333333333333333 147145
128 128 12 0.09375 0.08333333333333333 240649
128 128 12 0.09375 0.08333333333333333 228649
256 256 12 0.046875 0.08333333333333333 897889
